# PC88Behavior 割り込み受理ログ
#
# 記録しているのは Z80 が割り込みを受理した事実そのもの——
# 受理時の割り込みモード(im)・intr_ack()が返したレベル(level)・
# 受理直前PC(ret_pc、スタックに積まれる戻り番地)・分岐後の
# ハンドラ入口(handler_pc)・フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。iolog の clock 列と同じ番号空間を共有して
# いるので、割り込み受理と I/O イベントの前後関係も判定できる
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/diskB.d88
frames    : 3600

# main
# seq    clock   frame  cpu   im  level  ret_pc  handler_pc
 31395 1558657   2276  main   2     2   90A7    9456
 31396 1558658   2276  main   2     2   90AA    9456
 31397 1558659   2276  main   2     2   90AA    9456
 31398 1558660   2276  main   2     4   91EB    9469
 31399 1558661   2276  main   2     2   91EA    9456
 31400 1558662   2276  main   2     2   91EA    9456
 31401 1558663   2276  main   2     4   90A7    9469
 31402 1558664   2276  main   2     2   91E8    9456
 31403 1558665   2276  main   2     2   91E8    9456
 31404 1558666   2276  main   2     4   91EA    9469
 31405 1558667   2276  main   2     2   90AA    9456
 31406 1558668   2276  main   2     2   90AA    9456
 31407 1558669   2276  main   2     4   90AA    9469
 31408 1558670   2276  main   2     2   90AA    9456
 31409 1558671   2276  main   2     2   91EA    9456
 31410 1558672   2276  main   2     4   91E8    9469
 31411 1558673   2277  main   2     2   90A7    9456
 31412 1558674   2277  main   2     2   90A7    9456
 31413 1558675   2277  main   2     4   91ED    9469
 31414 1558676   2277  main   2     2   91ED    9456
 31415 1558677   2277  main   2     2   90AA    9456
 31416 1558678   2277  main   2     2   90AA    9456
 31417 1558679   2277  main   2     4   91EA    9469
 31418 1558680   2277  main   2     2   91EA    9456
 31419 1558681   2277  main   2     2   91EA    9456
 31420 1558682   2277  main   2     4   90AA    9469
 31421 1558683   2277  main   2     2   90AA    9456
 31422 1558684   2277  main   2     2   90A7    9456
 31423 1558685   2277  main   2     4   91E8    9469
 31424 1558686   2277  main   2     2   91ED    9456
 31425 1558687   2277  main   2     2   91ED    9456
 31426 1558688   2277  main   2     4   91ED    9469
 31427 1558689   2278  main   2     2   91E8    9456
 31428 1558690   2278  main   2     2   91EA    9456
 31429 1558691   2278  main   2     4   90A7    9469
 31430 1558692   2278  main   2     2   90A7    9456
 31431 1558693   2278  main   2     2   90A7    9456
 31432 1558694   2278  main   2     2   90A7    9456
 31433 1558695   2278  main   2     4   90AA    9469
 31434 1558696   2278  main   2     2   90AA    9456
 31435 1558697   2278  main   2     2   91ED    9456
 31436 1558698   2278  main   2     4   91E8    9469
 31437 1558699   2278  main   2     2   91E8    9456
 31438 1558700   2278  main   2     2   91E8    9456
 31439 1558701   2278  main   2     4   91ED    9469
 31440 1558702   2278  main   2     2   90A7    9456
 31441 1558703   2278  main   2     2   90A7    9456
 31442 1558704   2279  main   2     4   90A7    9469
 31443 1558705   2279  main   2     2   91ED    9456
 31444 1558706   2279  main   2     2   91ED    9456
 31445 1558707   2279  main   2     4   91EA    9469
 31446 1558708   2279  main   2     2   91EA    9456
 31447 1558709   2279  main   2     2   91E8    9456
 31448 1558710   2279  main   2     4   90AA    9469
 31449 1558711   2279  main   2     2   90AA    9456
 31450 1558712   2279  main   2     2   90A7    9456
 31451 1558713   2279  main   2     2   90A7    9456
 31452 1558714   2279  main   2     4   91EB    9469
 31453 1558715   2279  main   2     2   91EB    9456
 31454 1558716   2279  main   2     2   91ED    9456
 31455 1558717   2279  main   2     4   90A7    9469
 31456 1558718   2279  main   2     2   91E8    9456
 31457 1558719   2279  main   2     2   91E8    9456
 31458 1558720   2280  main   2     4   91EA    9469
 31459 1558721   2280  main   2     2   91EA    9456
 31460 1558722   2280  main   2     2   90AA    9456
 31461 1558723   2280  main   2     4   90AA    9469
 31462 1558724   2280  main   2     2   91EA    9456
 31463 1558725   2280  main   2     2   91EB    9456
 31464 1558726   2280  main   2     4   91E8    9469
 31465 1558727   2280  main   2     2   91E8    9456
 31466 1558728   2280  main   2     2   91E8    9456
 31467 1558729   2280  main   2     2   91E8    9456
 31468 1558730   2280  main   2     4   91E8    9469
 31469 1558731   2280  main   2     2   90AA    9456
 31470 1558732   2280  main   2     2   90AA    9456
 31471 1558733   2280  main   2     4   91ED    9469
 31472 1558734   2280  main   2     2   91ED    9456
 31473 1558735   2280  main   2     2   91E8    9456
 31474 1558736   2281  main   2     4   90AA    9469
 31475 1558737   2281  main   2     2   90A7    9456
 31476 1558738   2281  main   2     2   90A7    9456
 31477 1558739   2281  main   2     4   91E8    9469
 31478 1558740   2281  main   2     2   91ED    9456
 31479 1558741   2281  main   2     2   91ED    9456
 31480 1558742   2281  main   2     4   91ED    9469
 31481 1558743   2281  main   2     2   91E8    9456
 31482 1558744   2281  main   2     2   91E8    9456
 31483 1558745   2281  main   2     4   90A7    9469
 31484 1558746   2281  main   2     2   90A7    9456
 31485 1558747   2281  main   2     2   90A7    9456
 31486 1558748   2281  main   2     2   90A7    9456
 31487 1558749   2281  main   2     4   91ED    9469
 31488 1558750   2281  main   2     2   91EB    9456
 31489 1558751   2281  main   2     2   91ED    9456
 31490 1558752   2282  main   2     4   90A7    9469
 31491 1558753   2282  main   2     2   91E8    9456
 31492 1558754   2282  main   2     2   91E8    9456
 31493 1558755   2282  main   2     4   91EA    9469
 31494 1558756   2282  main   2     2   90A7    9456
 31495 1558757   2282  main   2     2   90A7    9456
 31496 1558758   2282  main   2     4   90AA    9469
 31497 1558759   2282  main   2     2   90AA    9456
 31498 1558760   2282  main   2     2   91EB    9456
 31499 1558761   2282  main   2     4   91E8    9469
 31500 1558762   2282  main   2     2   91E8    9456
 31501 1558763   2282  main   2     2   91E8    9456
 31502 1558764   2282  main   2     4   91ED    9469
 31503 1558765   2282  main   2     2   91ED    9456
 31504 1558766   2282  main   2     2   90AA    9456
 31505 1558767   2283  main   2     2   90AA    9456
 31506 1558768   2283  main   2     4   91EA    9469
 31507 1558769   2283  main   2     2   91EB    9456
 31508 1558770   2283  main   2     2   91EB    9456
 31509 1558771   2283  main   2     4   90AA    9469
 31510 1558772   2283  main   2     2   90AA    9456
 31511 1558773   2283  main   2     2   91E8    9456
 31512 1558774   2283  main   2     4   91E8    9469
 31513 1558775   2283  main   2     2   90AA    9456
 31514 1558776   2283  main   2     2   90AA    9456
 31515 1558777   2283  main   2     4   91ED    9469
 31516 1558778   2283  main   2     2   91EA    9456
 31517 1558779   2283  main   2     2   91EA    9456
 31518 1558780   2283  main   2     4   90A7    9469
 31519 1558781   2283  main   2     2   90A7    9456
 31520 1558782   2283  main   2     2   91E8    9456
 31521 1558783   2284  main   2     2   91E8    9456
 31522 1558784   2284  main   2     4   90AA    9469
 31523 1558785   2284  main   2     2   90AA    9456
 31524 1558786   2284  main   2     2   90AA    9456
 31525 1558787   2284  main   2     4   91E8    9469
 31526 1558788   2284  main   2     2   91EA    9456
 31527 1558789   2284  main   2     2   91EA    9456
 31528 1558790   2284  main   2     4   91ED    9469
 31529 1558791   2284  main   2     2   91E8    9456
 31530 1558792   2284  main   2     2   91E8    9456
 31531 1558793   2284  main   2     4   90A7    9469
 31532 1558794   2284  main   2     2   90AA    9456
 31533 1558795   2284  main   2     2   90AA    9456
 31534 1558796   2284  main   2     4   91EA    9469
 31535 1558797   2284  main   2     2   91EA    9456
 31536 1558798   2284  main   2     2   91EA    9456
 31537 1558799   2285  main   2     4   90AA    9469
 31538 1558800   2285  main   2     2   90AA    9456
 31539 1558801   2285  main   2     2   90A7    9456
 31540 1558802   2285  main   2     2   90A7    9456
 31541 1558803   2285  main   2     4   91EB    9469
 31542 1558804   2285  main   2     2   91ED    9456
 31543 1558805   2285  main   2     2   90AA    9456
 31544 1558806   2285  main   2     4   90A7    9469
 31545 1558807   2285  main   2     2   91EA    9456
 31546 1558808   2285  main   2     2   91EA    9456
 31547 1558809   2285  main   2     4   91EA    9469
 31548 1558810   2285  main   2     2   91EA    9456
 31549 1558811   2285  main   2     2   90AA    9456
 31550 1558812   2285  main   2     4   91ED    9469
 31551 1558813   2285  main   2     2   91EA    9456
 31552 1558814   2285  main   2     2   91EA    9456
 31553 1558815   2286  main   2     4   90A7    9469
 31554 1558816   2286  main   2     2   91E8    9456
 31555 1558817   2286  main   2     2   91E8    9456
 31556 1558818   2286  main   2     4   91EA    9469
 31557 1558819   2286  main   2     2   91EA    9456
 31558 1558820   2286  main   2     2   90AA    9456
 31559 1558821   2286  main   2     2   90AA    9456
 31560 1558822   2286  main   2     4   91E8    9469
 31561 1558823   2286  main   2     2   91E8    9456
 31562 1558824   2286  main   2     2   91EA    9456
 31563 1558825   2286  main   2     4   91ED    9469
 31564 1558826   2286  main   2     2   91E8    9456
 31565 1558827   2286  main   2     2   91E8    9456
 31566 1558828   2286  main   2     4   90A7    9469
 31567 1558829   2286  main   2     2   90AA    9456
 31568 1558830   2286  main   2     2   90AA    9456
 31569 1558831   2287  main   2     4   91EA    9469
 31570 1558832   2287  main   2     2   91EA    9456
 31571 1558833   2287  main   2     2   91EA    9456
 31572 1558834   2287  main   2     4   90AA    9469
 31573 1558835   2287  main   2     2   90AA    9456
 31574 1558836   2287  main   2     2   90A7    9456
 31575 1558837   2287  main   2     2   90A7    9456
 31576 1558838   2287  main   2     4   91EA    9469
 31577 1558839   2287  main   2     2   91ED    9456
 31578 1558840   2287  main   2     2   90AA    9456
 31579 1558841   2287  main   2     4   90AA    9469
 31580 1558842   2287  main   2     2   91EA    9456
 31581 1558843   2287  main   2     2   91EA    9456
 31582 1558844   2287  main   2     4   91E8    9469
 31583 1558845   2287  main   2     2   90A7    9456
 31584 1558846   2287  main   2     2   90A7    9456
 31585 1558847   2288  main   2     4   91ED    9469
 31586 1558848   2288  main   2     2   91ED    9456
 31587 1558849   2288  main   2     2   91ED    9456
 31588 1558850   2288  main   2     4   90A7    9469
 31589 1558851   2288  main   2     2   91E8    9456
 31590 1558852   2288  main   2     2   91E8    9456
 31591 1558853   2288  main   2     4   91EA    9469
 31592 1558854   2288  main   2     2   91EA    9456
 31593 1558855   2288  main   2     2   90A7    9456
 31594 1558856   2288  main   2     2   90A7    9456
 31595 1558857   2288  main   2     4   91E8    9469
 31596 1558858   2288  main   2     2   91ED    9456
 31597 1558859   2288  main   2     2   91ED    9456
 31598 1558860   2288  main   2     4   91ED    9469
 31599 1558861   2288  main   2     2   91ED    9456
 31600 1558862   2289  main   2     2   91E8    9456
 31601 1558863   2289  main   2     4   90A7    9469
 31602 1558864   2289  main   2     2   90A7    9456
 31603 1558865   2289  main   2     2   90A7    9456
 31604 1558866   2289  main   2     4   91EA    9469
 31605 1558867   2289  main   2     2   91ED    9456
 31606 1558868   2289  main   2     2   91ED    9456
 31607 1558869   2289  main   2     4   90AA    9469
 31608 1558870   2289  main   2     2   90AA    9456
 31609 1558871   2289  main   2     2   91E8    9456
 31610 1558872   2289  main   2     2   91E8    9456
 31611 1558873   2289  main   2     4   91E8    9469
 31612 1558874   2289  main   2     2   91E8    9456
 31613 1558875   2289  main   2     2   90A7    9456
 31614 1558876   2289  main   2     4   91ED    9469
 31615 1558877   2289  main   2     2   91EB    9456
 31616 1558878   2290  main   2     2   91EB    9456
 31617 1558879   2290  main   2     4   90A7    9469
 31618 1558880   2290  main   2     2   91E8    9456
 31619 1558881   2290  main   2     2   91E8    9456
 31620 1558882   2290  main   2     4   91EA    9469
 31621 1558883   2290  main   2     2   90AA    9456
 31622 1558884   2290  main   2     2   90A7    9456
 31623 1558885   2290  main   2     4   90AA    9469
 31624 1558886   2290  main   2     2   90AA    9456
 31625 1558887   2290  main   2     2   91E8    9456
 31626 1558888   2290  main   2     4   90A7    9469
 31627 1558889   2290  main   2     2   90A7    9456
 31628 1558890   2290  main   2     2   90A7    9456
 31629 1558891   2290  main   2     2   90A7    9456
 31630 1558892   2290  main   2     4   90AA    9469
 31631 1558893   2290  main   2     2   91ED    9456
 31632 1558894   2291  main   2     2   91ED    9456
 31633 1558895   2291  main   2     4   91E8    9469
 31634 1558896   2291  main   2     2   91E8    9456
 31635 1558897   2291  main   2     2   91E8    9456
 31636 1558898   2291  main   2     4   91ED    9469
 31637 1558899   2291  main   2     2   91ED    9456
 31638 1558900   2291  main   2     2   90A7    9456
 31639 1558901   2291  main   2     4   90A7    9469
 31640 1558902   2291  main   2     2   91ED    9456
 31641 1558903   2291  main   2     2   91ED    9456
 31642 1558904   2291  main   2     4   91EA    9469
 31643 1558905   2291  main   2     2   91E8    9456
 31644 1558906   2291  main   2     2   91E8    9456
 31645 1558907   2291  main   2     4   90AA    9469
 31646 1558908   2291  main   2     2   90AA    9456
 31647 1558909   2291  main   2     2   90A7    9456
 31648 1558910   2292  main   2     2   90A7    9456
 31649 1558911   2292  main   2     4   91EB    9469
 31650 1558912   2292  main   2     2   91EB    9456
 31651 1558913   2292  main   2     2   91EB    9456
 31652 1558914   2292  main   2     4   90AA    9469
 31653 1558915   2292  main   2     2   91E8    9456
 31654 1558916   2292  main   2     2   91E8    9456
 31655 1558917   2292  main   2     4   91E8    9469
 31656 1558918   2292  main   2     2   90AA    9456
 31657 1558919   2292  main   2     2   90A7    9456
 31658 1558920   2292  main   2     4   91ED    9469
 31659 1558921   2292  main   2     2   91EB    9456
 31660 1558922   2292  main   2     2   91EB    9456
 31661 1558923   2292  main   2     4   90A7    9469
 31662 1558924   2292  main   2     2   90A7    9456
 31663 1558925   2292  main   2     2   91E8    9456
 31664 1558926   2293  main   2     2   91E8    9456
 31665 1558927   2293  main   2     4   91ED    9469
 31666 1558928   2293  main   2     2   90AA    9456
 31667 1558929   2293  main   2     2   90AA    9456
 31668 1558930   2293  main   2     4   90A7    9469
 31669 1558931   2293  main   2     2   91EA    9456
 31670 1558932   2293  main   2     2   91EA    9456
 31671 1558933   2293  main   2     4   91EA    9469
 31672 1558934   2293  main   2     2   91E8    9456
 31673 1558935   2293  main   2     2   91E8    9456
 31674 1558936   2293  main   2     4   90AA    9469
 31675 1558937   2293  main   2     2   90AA    9456
 31676 1558938   2293  main   2     2   90AA    9456
 31677 1558939   2293  main   2     4   91E8    9469
 31678 1558940   2293  main   2     2   91EA    9456
 31679 1558941   2293  main   2     2   91EA    9456
 31680 1558942   2294  main   2     4   91ED    9469
 31681 1558943   2294  main   2     2   91ED    9456
 31682 1558944   2294  main   2     2   91E8    9456
 31683 1558945   2294  main   2     2   91E8    9456
 31684 1558946   2294  main   2     4   91EA    9469
