# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。frame と違い、これは他CPUの clock 値・
# 他ログ種別の clock 値と比較して真の前後関係を判定してよい
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/N88_FE.D88
frames    : 1800

# main
# seq    clock   frame  cpu   kind  port  value  pc
 63721  121929     56  sub   OUT   00FC   22   709E
 63722  121930     56  sub   OUT   00FD   CD   70A2
 63723  121931     56  sub   OUT   00FF   08   70A7
 63724  121932     56  sub   IN    00FE   01   708F
 63725  121938     56  sub   IN    00FE   00   708F
 63726  121939     56  sub   OUT   00FF   09   7096
 63727  121940     56  sub   IN    00FE   10   7098
 63728  121944     56  sub   IN    00FE   11   7098
 63729  121945     56  sub   OUT   00FC   24   709E
 63730  121946     56  sub   OUT   00FD   21   70A2
 63731  121947     56  sub   OUT   00FF   08   70A7
 63732  121948     56  sub   IN    00FE   01   708F
 63733  121954     56  sub   IN    00FE   00   708F
 63734  121955     56  sub   OUT   00FF   09   7096
 63735  121956     56  sub   IN    00FE   10   7098
 63736  121960     56  sub   IN    00FE   11   7098
 63737  121961     56  sub   OUT   00FC   E1   709E
 63738  121962     56  sub   OUT   00FD   22   70A2
 63739  121963     56  sub   OUT   00FF   08   70A7
 63740  121964     56  sub   IN    00FE   01   708F
 63741  121970     56  sub   IN    00FE   00   708F
 63742  121971     56  sub   OUT   00FF   09   7096
 63743  121972     56  sub   IN    00FE   10   7098
 63744  121976     56  sub   IN    00FE   11   7098
 63745  121977     56  sub   OUT   00FC   3F   709E
 63746  121978     56  sub   OUT   00FD   EC   70A2
 63747  121979     56  sub   OUT   00FF   08   70A7
 63748  121980     56  sub   IN    00FE   01   708F
 63749  121986     56  sub   IN    00FE   00   708F
 63750  121987     56  sub   OUT   00FF   09   7096
 63751  121988     56  sub   IN    00FE   10   7098
 63752  121992     56  sub   IN    00FE   11   7098
 63753  121993     56  sub   OUT   00FC   E1   709E
 63754  121994     56  sub   OUT   00FD   22   70A2
 63755  121995     56  sub   OUT   00FF   08   70A7
 63756  121996     56  sub   IN    00FE   01   708F
 63757  122002     56  sub   IN    00FE   00   708F
 63758  122003     56  sub   OUT   00FF   09   7096
 63759  122004     56  sub   IN    00FE   10   7098
 63760  122008     56  sub   IN    00FE   11   7098
 63761  122009     56  sub   OUT   00FC   3D   709E
 63762  122010     56  sub   OUT   00FD   EC   70A2
 63763  122011     56  sub   OUT   00FF   08   70A7
 63764  122012     56  sub   IN    00FE   01   708F
 63765  122018     56  sub   IN    00FE   00   708F
 63766  122019     56  sub   OUT   00FF   09   7096
 63767  122020     56  sub   IN    00FE   10   7098
 63768  122024     56  sub   IN    00FE   11   7098
 63769  122025     56  sub   OUT   00FC   C1   709E
 63770  122026     56  sub   OUT   00FD   D1   70A2
 63771  122027     56  sub   OUT   00FF   08   70A7
 63772  122028     56  sub   IN    00FE   01   708F
 63773  122034     56  sub   IN    00FE   00   708F
 63774  122035     56  sub   OUT   00FF   09   7096
 63775  122036     56  sub   IN    00FE   10   7098
 63776  122040     56  sub   IN    00FE   11   7098
 63777  122041     56  sub   OUT   00FC   CD   709E
 63778  122042     56  sub   OUT   00FD   DD   70A2
 63779  122043     56  sub   OUT   00FF   08   70A7
 63780  122044     56  sub   IN    00FE   01   708F
 63781  122050     56  sub   IN    00FE   00   708F
 63782  122051     56  sub   OUT   00FF   09   7096
 63783  122052     56  sub   IN    00FE   10   7098
 63784  122056     56  sub   IN    00FE   11   7098
 63785  122057     56  sub   OUT   00FC   20   709E
 63786  122058     56  sub   OUT   00FD   C3   70A2
 63787  122059     56  sub   OUT   00FF   08   70A7
 63788  122060     56  sub   IN    00FE   01   708F
 63789  122066     56  sub   IN    00FE   00   708F
 63790  122067     56  sub   OUT   00FF   09   7096
 63791  122068     56  sub   IN    00FE   10   7098
 63792  122072     56  sub   IN    00FE   11   7098
 63793  122073     56  sub   OUT   00FC   92   709E
 63794  122074     56  sub   OUT   00FD   AE   70A2
 63795  122075     56  sub   OUT   00FF   08   70A7
 63796  122076     56  sub   IN    00FE   01   708F
 63797  122082     56  sub   IN    00FE   00   708F
 63798  122083     56  sub   OUT   00FF   09   7096
 63799  122084     56  sub   IN    00FE   10   7098
 63800  122088     56  sub   IN    00FE   11   7098
 63801  122089     56  sub   OUT   00FC   D5   709E
 63802  122090     56  sub   OUT   00FD   CD   70A2
 63803  122091     56  sub   OUT   00FF   08   70A7
 63804  122092     56  sub   IN    00FE   01   708F
 63805  122098     56  sub   IN    00FE   00   708F
 63806  122099     56  sub   OUT   00FF   09   7096
 63807  122100     56  sub   IN    00FE   10   7098
 63808  122104     56  sub   IN    00FE   11   7098
 63809  122105     56  sub   OUT   00FC   14   709E
 63810  122106     56  sub   OUT   00FD   22   70A2
 63811  122107     56  sub   OUT   00FF   08   70A7
 63812  122108     56  sub   IN    00FE   01   708F
 63813  122114     56  sub   IN    00FE   00   708F
 63814  122115     56  sub   OUT   00FF   09   7096
 63815  122116     56  sub   IN    00FE   10   7098
 63816  122120     56  sub   IN    00FE   11   7098
 63817  122121     56  sub   OUT   00FC   C3   709E
 63818  122122     56  sub   OUT   00FD   2D   70A2
 63819  122123     56  sub   OUT   00FF   08   70A7
 63820  122124     56  sub   IN    00FE   01   708F
 63821  122130     56  sub   IN    00FE   00   708F
 63822  122131     56  sub   OUT   00FF   09   7096
 63823  122132     56  sub   IN    00FE   10   7098
 63824  122136     56  sub   IN    00FE   11   7098
 63825  122137     56  sub   OUT   00FC   13   709E
 63826  122138     56  sub   OUT   00FD   D0   70A2
 63827  122139     56  sub   OUT   00FF   08   70A7
 63828  122140     56  sub   IN    00FE   01   708F
 63829  122146     56  sub   IN    00FE   00   708F
 63830  122147     56  sub   OUT   00FF   09   7096
 63831  122148     56  sub   IN    00FE   10   7098
 63832  122152     56  sub   IN    00FE   11   7098
 63833  122153     56  sub   OUT   00FC   F7   709E
 63834  122154     56  sub   OUT   00FD   D8   70A2
 63835  122155     56  sub   OUT   00FF   08   70A7
 63836  122156     56  sub   IN    00FE   01   708F
 63837  122162     56  sub   IN    00FE   00   708F
 63838  122163     56  sub   OUT   00FF   09   7096
 63839  122164     56  sub   IN    00FE   10   7098
 63840  122168     56  sub   IN    00FE   11   7098
 63841  122169     56  sub   OUT   00FC   F1   709E
 63842  122170     56  sub   OUT   00FD   7D   70A2
 63843  122171     56  sub   OUT   00FF   08   70A7
 63844  122172     56  sub   IN    00FE   01   708F
 63845  122178     56  sub   IN    00FE   00   708F
 63846  122179     56  sub   OUT   00FF   09   7096
 63847  122180     56  sub   IN    00FE   10   7098
 63848  122184     56  sub   IN    00FE   11   7098
 63849  122185     56  sub   OUT   00FC   D6   709E
 63850  122186     56  sub   OUT   00FD   0C   70A2
 63851  122187     56  sub   OUT   00FF   08   70A7
 63852  122188     56  sub   IN    00FE   01   708F
 63853  122194     56  sub   IN    00FE   00   708F
 63854  122195     56  sub   OUT   00FF   09   7096
 63855  122196     56  sub   IN    00FE   10   7098
 63856  122200     56  sub   IN    00FE   11   7098
 63857  122201     56  sub   OUT   00FC   6F   709E
 63858  122202     56  sub   OUT   00FD   11   70A2
 63859  122203     56  sub   OUT   00FF   08   70A7
 63860  122204     56  sub   IN    00FE   01   708F
 63861  122210     56  sub   IN    00FE   00   708F
 63862  122211     56  sub   OUT   00FF   09   7096
 63863  122212     56  sub   IN    00FE   10   7098
 63864  122216     56  sub   IN    00FE   11   7098
 63865  122217     56  sub   OUT   00FC   04   709E
 63866  122218     56  sub   OUT   00FD   14   70A2
 63867  122219     56  sub   OUT   00FF   08   70A7
 63868  122220     56  sub   IN    00FE   01   708F
 63869  122226     56  sub   IN    00FE   00   708F
 63870  122227     56  sub   OUT   00FF   09   7096
 63871  122228     56  sub   IN    00FE   10   7098
 63872  122232     56  sub   IN    00FE   11   7098
 63873  122233     56  sub   OUT   00FC   D5   709E
 63874  122234     56  sub   OUT   00FD   01   70A2
 63875  122235     56  sub   OUT   00FF   08   70A7
 63876  122236     56  sub   IN    00FE   01   708F
 63877  122242     56  sub   IN    00FE   00   708F
 63878  122243     56  sub   OUT   00FF   09   7096
 63879  122244     56  sub   IN    00FE   10   7098
 63880  122248     56  sub   IN    00FE   11   7098
 63881  122249     56  sub   OUT   00FC   5D   709E
 63882  122250     56  sub   OUT   00FD   A7   70A2
 63883  122251     56  sub   OUT   00FF   08   70A7
 63884  122252     56  sub   IN    00FE   01   708F
 63885  122258     56  sub   IN    00FE   00   708F
 63886  122259     56  sub   OUT   00FF   09   7096
 63887  122260     56  sub   IN    00FE   10   7098
 63888  122264     56  sub   IN    00FE   11   7098
 63889  122265     56  sub   OUT   00FC   C3   709E
 63890  122266     56  sub   OUT   00FD   F0   70A2
 63891  122267     56  sub   OUT   00FF   08   70A7
 63892  122268     56  sub   IN    00FE   01   708F
 63893  122274     56  sub   IN    00FE   00   708F
 63894  122275     56  sub   OUT   00FF   09   7096
 63895  122276     56  sub   IN    00FE   10   7098
 63896  122280     56  sub   IN    00FE   11   7098
 63897  122281     56  sub   OUT   00FC   14   709E
 63898  122282     56  sub   OUT   00FD   1F   70A2
 63899  122283     56  sub   OUT   00FF   08   70A7
 63900  122284     56  sub   IN    00FE   01   708F
 63901  122290     56  sub   IN    00FE   00   708F
 63902  122291     56  sub   OUT   00FF   09   7096
 63903  122292     56  sub   IN    00FE   10   7098
 63904  122296     56  sub   IN    00FE   11   7098
 63905  122297     56  sub   OUT   00FC   AF   709E
 63906  122298     56  sub   OUT   00FD   1A   70A2
 63907  122299     56  sub   OUT   00FF   08   70A7
 63908  122300     56  sub   IN    00FE   01   708F
 63909  122306     56  sub   IN    00FE   00   708F
 63910  122307     56  sub   OUT   00FF   09   7096
 63911  122308     56  sub   IN    00FE   10   7098
 63912  122312     56  sub   IN    00FE   11   7098
 63913  122313     56  sub   OUT   00FC   2F   709E
 63914  122314     56  sub   OUT   00FD   E4   70A2
 63915  122315     56  sub   OUT   00FF   08   70A7
 63916  122316     56  sub   IN    00FE   01   708F
 63917  122322     56  sub   IN    00FE   00   708F
 63918  122323     56  sub   OUT   00FF   09   7096
 63919  122324     56  sub   IN    00FE   10   7098
 63920  122328     56  sub   IN    00FE   11   7098
 63921  122329     56  sub   OUT   00FC   AE   709E
 63922  122330     56  sub   OUT   00FD   3E   70A2
 63923  122331     56  sub   OUT   00FF   08   70A7
 63924  122332     56  sub   IN    00FE   01   708F
 63925  122338     56  sub   IN    00FE   00   708F
 63926  122339     56  sub   OUT   00FF   09   7096
 63927  122340     56  sub   IN    00FE   10   7098
 63928  122344     56  sub   IN    00FE   11   7098
 63929  122345     56  sub   OUT   00FC   AE   709E
 63930  122346     56  sub   OUT   00FD   BC   70A2
 63931  122347     56  sub   OUT   00FF   08   70A7
 63932  122348     56  sub   IN    00FE   01   708F
 63933  122354     56  sub   IN    00FE   00   708F
 63934  122355     56  sub   OUT   00FF   09   7096
 63935  122356     56  sub   IN    00FE   10   7098
 63936  122360     56  sub   IN    00FE   11   7098
 63937  122361     56  sub   OUT   00FC   AD   709E
 63938  122362     56  sub   OUT   00FD   B3   70A2
 63939  122363     56  sub   OUT   00FF   08   70A7
 63940  122364     56  sub   IN    00FE   01   708F
 63941  122370     56  sub   IN    00FE   00   708F
 63942  122371     56  sub   OUT   00FF   09   7096
 63943  122372     56  sub   IN    00FE   10   7098
 63944  122376     56  sub   IN    00FE   11   7098
 63945  122377     56  sub   OUT   00FC   AD   709E
 63946  122378     56  sub   OUT   00FD   60   70A2
 63947  122379     56  sub   OUT   00FF   08   70A7
 63948  122380     56  sub   IN    00FE   01   708F
 63949  122386     56  sub   IN    00FE   00   708F
 63950  122387     56  sub   OUT   00FF   09   7096
 63951  122388     56  sub   IN    00FE   10   7098
 63952  122392     56  sub   IN    00FE   11   7098
 63953  122393     56  sub   OUT   00FC   AF   709E
 63954  122394     56  sub   OUT   00FD   57   70A2
 63955  122395     56  sub   OUT   00FF   08   70A7
 63956  122396     56  sub   IN    00FE   01   708F
 63957  122402     56  sub   IN    00FE   00   708F
 63958  122403     56  sub   OUT   00FF   09   7096
 63959  122404     56  sub   IN    00FE   10   7098
 63960  122408     56  sub   IN    00FE   11   7098
 63961  122409     56  sub   OUT   00FC   AD   709E
 63962  122410     56  sub   OUT   00FD   21   70A2
 63963  122411     56  sub   OUT   00FF   08   70A7
 63964  122412     56  sub   IN    00FE   01   708F
 63965  122418     56  sub   IN    00FE   00   708F
 63966  122419     56  sub   OUT   00FF   09   7096
 63967  122420     56  sub   IN    00FE   10   7098
 63968  122424     56  sub   IN    00FE   11   7098
 63969  122425     56  sub   OUT   00FC   67   709E
 63970  122426     56  sub   OUT   00FD   A3   70A2
 63971  122427     56  sub   OUT   00FF   08   70A7
 63972  122428     56  sub   IN    00FE   01   708F
 63973  122434     56  sub   IN    00FE   00   708F
 63974  122435     56  sub   OUT   00FF   09   7096
 63975  122436     56  sub   IN    00FE   10   7098
 63976  122440     56  sub   IN    00FE   11   7098
 63977  122441     56  sub   OUT   00FC   7B   709E
 63978  122442     56  sub   OUT   00FD   FE   70A2
 63979  122443     56  sub   OUT   00FF   08   70A7
 63980  122444     56  sub   IN    00FE   01   708F
 63981  122450     56  sub   IN    00FE   00   708F
 63982  122451     56  sub   OUT   00FF   09   7096
 63983  122452     56  sub   IN    00FE   10   7098
 63984  122456     56  sub   IN    00FE   11   7098
 63985  122457     56  sub   OUT   00FC   4A   709E
 63986  122458     56  sub   OUT   00FD   30   70A2
 63987  122459     56  sub   OUT   00FF   08   70A7
 63988  122460     56  sub   IN    00FE   01   708F
 63989  122466     56  sub   IN    00FE   00   708F
 63990  122467     56  sub   OUT   00FF   09   7096
 63991  122468     56  sub   IN    00FE   10   7098
 63992  122472     56  sub   IN    00FE   11   7098
 63993  122473     56  sub   OUT   00FC   08   709E
 63994  122474     56  sub   OUT   00FD   FE   70A2
 63995  122475     56  sub   OUT   00FF   08   70A7
 63996  122476     56  sub   IN    00FE   01   708F
 63997  122482     56  sub   IN    00FE   00   708F
 63998  122483     56  sub   OUT   00FF   09   7096
 63999  122484     56  sub   IN    00FE   10   7098
 64000  122488     56  sub   IN    00FE   11   7098
 64001  122489     56  sub   OUT   00FC   32   709E
 64002  122490     56  sub   OUT   00FD   30   70A2
 64003  122491     56  sub   OUT   00FF   08   70A7
 64004  122492     56  sub   IN    00FE   01   708F
 64005  122498     56  sub   IN    00FE   00   708F
 64006  122499     56  sub   OUT   00FF   09   7096
 64007  122500     56  sub   IN    00FE   10   7098
 64008  122504     56  sub   IN    00FE   11   7098
 64009  122505     56  sub   OUT   00FC   06   709E
 64010  122506     56  sub   OUT   00FD   FE   70A2
 64011  122507     56  sub   OUT   00FF   08   70A7
 64012  122508     56  sub   IN    00FE   01   708F
 64013  122514     56  sub   IN    00FE   00   708F
 64014  122515     56  sub   OUT   00FF   09   7096
 64015  122516     56  sub   IN    00FE   10   7098
 64016  122520     56  sub   IN    00FE   11   7098
 64017  122521     56  sub   OUT   00FC   22   709E
 64018  122522     56  sub   OUT   00FD   38   70A2
 64019  122523     56  sub   OUT   00FF   08   70A7
 64020  122524     56  sub   IN    00FE   01   708F
 64021  122530     56  sub   IN    00FE   00   708F
 64022  122531     56  sub   OUT   00FF   09   7096
 64023  122532     56  sub   IN    00FE   10   7098
 64024  122536     56  sub   IN    00FE   11   7098
 64025  122537     56  sub   OUT   00FC   05   709E
 64026  122538     56  sub   OUT   00FD   3E   70A2
 64027  122539     56  sub   OUT   00FF   08   70A7
 64028  122540     56  sub   IN    00FE   01   708F
 64029  122546     56  sub   IN    00FE   00   708F
 64030  122547     56  sub   OUT   00FF   09   7096
 64031  122548     56  sub   IN    00FE   10   7098
 64032  122552     56  sub   IN    00FE   11   7098
 64033  122553     56  sub   OUT   00FC   25   709E
 64034  122554     56  sub   OUT   00FD   D6   70A2
 64035  122555     56  sub   OUT   00FF   08   70A7
 64036  122556     56  sub   IN    00FE   01   708F
 64037  122562     56  sub   IN    00FE   00   708F
 64038  122563     56  sub   OUT   00FF   09   7096
 64039  122564     56  sub   IN    00FE   10   7098
 64040  122568     56  sub   IN    00FE   11   7098
 64041  122569     56  sub   OUT   00FC   10   709E
